http://dbpedia.org/ontology/stateDelegate	state delegate		http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/beltwayCity	beltway city	http://dbpedia.org/ontology/Road	http://dbpedia.org/ontology/City
http://dbpedia.org/ontology/secondPopularVote	secondPopularVote		http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/aircraftHelicopterUtility	aircraft helicopter utility	http://dbpedia.org/ontology/MilitaryUnit	http://dbpedia.org/ontology/MeanOfTransportation
http://dbpedia.org/ontology/firstDriver	first driver	http://dbpedia.org/ontology/GrandPrix	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/firstDriverCountry	first driver country	http://dbpedia.org/ontology/GrandPrix	http://dbpedia.org/ontology/Country
http://dbpedia.org/ontology/landingVehicle	landing vehicle	http://dbpedia.org/ontology/SpaceMission	http://dbpedia.org/ontology/SpaceMission
http://dbpedia.org/ontology/firstWinner	first winner	http://dbpedia.org/ontology/Race	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/fastestDriverCountry	fastest driver country	http://dbpedia.org/ontology/GrandPrix	http://dbpedia.org/ontology/Country
http://dbpedia.org/ontology/lastLaunchRocket	last launch rocket	http://dbpedia.org/ontology/LaunchPad	http://dbpedia.org/ontology/Rocket
http://dbpedia.org/ontology/educationSystem	education system	http://dbpedia.org/ontology/EducationalInstitution	
http://dbpedia.org/ontology/countryWithFirstSatellite	country with first satellite	http://dbpedia.org/ontology/YearInSpaceflight	http://dbpedia.org/ontology/Country
http://dbpedia.org/ontology/countryWithFirstAstronaut	country with first astronaut	http://dbpedia.org/ontology/YearInSpaceflight	http://dbpedia.org/ontology/Country
http://dbpedia.org/ontology/publisher	publisher	http://dbpedia.org/ontology/Work	http://dbpedia.org/ontology/Company
http://dbpedia.org/ontology/previousWork	previous work	http://dbpedia.org/ontology/Work	http://dbpedia.org/ontology/Work
http://dbpedia.org/ontology/era	era		
http://dbpedia.org/ontology/mainInterest	main interest		
http://dbpedia.org/ontology/influenced	influenced	http://dbpedia.org/ontology/Person	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/otherParty	other party	http://dbpedia.org/ontology/OfficeHolder	http://dbpedia.org/ontology/PoliticalParty
http://dbpedia.org/ontology/successor	successor		
http://dbpedia.org/ontology/musicComposer	music composer	http://dbpedia.org/ontology/Work	http://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/ontology/almaMater	alma mater	http://dbpedia.org/ontology/Person	http://dbpedia.org/ontology/EducationalInstitution
http://dbpedia.org/ontology/occupation	occupation	http://dbpedia.org/ontology/Person	http://dbpedia.org/ontology/PersonFunction
http://dbpedia.org/ontology/ethnicity	ethnicity	http://dbpedia.org/ontology/Person	http://dbpedia.org/ontology/EthnicGroup
http://dbpedia.org/ontology/leaderName	leader name	http://dbpedia.org/ontology/PopulatedPlace	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/literaryGenre	literary genre	http://dbpedia.org/ontology/WrittenWork	
http://dbpedia.org/ontology/residence	residence	http://dbpedia.org/ontology/Person	
http://dbpedia.org/ontology/launchPad	launch pad	http://dbpedia.org/ontology/SpaceMission	http://dbpedia.org/ontology/LaunchPad
http://dbpedia.org/ontology/crewMember	crew member	http://dbpedia.org/ontology/SpaceMission	http://dbpedia.org/ontology/Astronaut
http://dbpedia.org/ontology/mediaType	media type	http://dbpedia.org/ontology/Book	
http://dbpedia.org/ontology/territory	territory	http://dbpedia.org/ontology/MilitaryConflict	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/commander	commander		http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/developer	developer		http://dbpedia.org/ontology/Company
http://dbpedia.org/ontology/computingPlatform	computing platform	http://dbpedia.org/ontology/Software	
http://dbpedia.org/ontology/cpu	CPU	http://dbpedia.org/ontology/Software	
http://dbpedia.org/ontology/bandMember	band member	http://dbpedia.org/ontology/Band	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/foundedBy	founded by		http://dbpedia.org/ontology/Agent
http://dbpedia.org/ontology/keyPerson	key person		http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/subsidiary	subsidiary	http://dbpedia.org/ontology/Company	http://dbpedia.org/ontology/Company
http://dbpedia.org/ontology/deathCause	death cause	http://dbpedia.org/ontology/Person	
http://dbpedia.org/ontology/education	education	http://dbpedia.org/ontology/Person	
http://dbpedia.org/ontology/locationCountry	location country		http://dbpedia.org/ontology/Country
http://dbpedia.org/ontology/placeOfBurial	place of burial	http://dbpedia.org/ontology/Monarch	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/portrayer	portrayer	http://dbpedia.org/ontology/FictionalCharacter	
http://dbpedia.org/ontology/lastAppearance	last appearance	http://dbpedia.org/ontology/FictionalCharacter	
http://dbpedia.org/ontology/department	department	http://dbpedia.org/ontology/PopulatedPlace	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/sportGoverningBody	sport governing body		
http://dbpedia.org/ontology/statisticLabel	statistic label	http://dbpedia.org/ontology/BaseballPlayer	
http://dbpedia.org/ontology/formerTeam	former team	http://dbpedia.org/ontology/Athlete	http://dbpedia.org/ontology/SportsTeam
http://dbpedia.org/ontology/profession	profession	http://dbpedia.org/ontology/Person	
http://dbpedia.org/ontology/militaryRank	military rank	http://dbpedia.org/ontology/MilitaryPerson	
