http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 2
http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 http://dbpedia.org/ontology/aircraftElectronic	 aircraft electronic	 2
http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 http://dbpedia.org/ontology/aircraftBomber	 aircraft bomber	 5
http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 6
http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 http://dbpedia.org/ontology/aircraftInterceptor	 aircraft interceptor	 8
http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 9
http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 11
http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 http://dbpedia.org/ontology/aircraftFighter	 aircraft fighter	 14
http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 http://dbpedia.org/ontology/aircraftAttack	 aircraft attack	 21
http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 311
http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 http://dbpedia.org/ontology/aircraftInterceptor	 aircraft interceptor	 2
http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 8
http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 12
http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 http://dbpedia.org/ontology/aircraftFighter	 aircraft fighter	 12
http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 18
http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 http://dbpedia.org/ontology/aircraftAttack	 aircraft attack	 76
http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 892
http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 http://dbpedia.org/ontology/aircraftHelicopterTransport	 aircraft helicopter transport	 1
http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 http://dbpedia.org/ontology/aircraftHelicopter	 aircraft helicopter	 3
http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 http://dbpedia.org/ontology/aircraftAttack	 aircraft attack	 4
http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 6
http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 http://dbpedia.org/ontology/aircraftElectronic	 aircraft electronic	 8
http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 9
http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 http://dbpedia.org/ontology/aircraftBomber	 aircraft bomber	 9
http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 19
http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 820
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/type	 type	 2
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/recordLabel	 record label	 2
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/recordedIn	 recorded in	 12
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/artist	 artist	 28
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/producer	 producer	 54
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/writer	 writer	 88
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/wikiPageRedirects	 Wikipage redirect	 172
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/musicalBand	 musical band	 340
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/musicalArtist	 musical artist	 340
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/previousWork	 previous work	 462
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/subsequentWork	 subsequent work	 586
http://dbpedia.org/ontology/album	 album	 http://dbpedia.org/ontology/album	 album	 49508
http://dbpedia.org/ontology/alliance	 alliance	 http://dbpedia.org/ontology/parentCompany	 parent company	 3
http://dbpedia.org/ontology/alliance	 alliance	 http://dbpedia.org/ontology/alliance	 alliance	 109
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/profession	 profession	 1
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/successor	 successor	 1
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/parent	 parent	 1
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/spouse	 spouse	 1
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/party	 party	 1
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/militaryBranch	 branch	 2
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/militaryBranch	 military branch	 2
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/academicAdvisor	 academic advisor	 3
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/stateOfOrigin	 state of origin	 3
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/doctoralAdvisor	 doctoral advisor	 5
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/board	 board	 7
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/doctoralStudent	 doctoral student	 8
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/region	 region	 10
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/restingPlace	 resting place	 12
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/citizenship	 citizenship	 18
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/hometown	 home town	 18
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/field	 field	 28
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/occupation	 occupation	 31
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/award	 award	 39
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/nationality	 nationality	 41
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/knownFor	 known for	 42
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/institution	 institution	 65
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/employer	 employer	 66
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/residence	 residence	 110
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/deathPlace	 death place	 134
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/education	 education	 151
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/birthPlace	 birth place	 510
http://dbpedia.org/ontology/almaMater	 alma mater	 http://dbpedia.org/ontology/almaMater	 alma mater	 55833
http://dbpedia.org/ontology/alumni	 alumni	 http://dbpedia.org/ontology/nobelLaureates	 nobel laureates	 4
http://dbpedia.org/ontology/alumni	 alumni	 http://dbpedia.org/ontology/sport	 sport	 4
http://dbpedia.org/ontology/alumni	 alumni	 http://dbpedia.org/ontology/grades	 grades	 6
http://dbpedia.org/ontology/alumni	 alumni	 http://dbpedia.org/ontology/alumni	 alumni	 268
http://dbpedia.org/ontology/animal	 animal	 http://dbpedia.org/ontology/biome	 biome	 2
http://dbpedia.org/ontology/animal	 animal	 http://dbpedia.org/ontology/animal	 animal	 328
http://dbpedia.org/ontology/anthem	 anthem	 http://dbpedia.org/ontology/language	 language	 36
